web-scraper-order,web-scraper-start-url,DexNum,name,form,eggMoveName,eggMoveForm
"1598636067-1398","https://www.serebii.net/pokedex-sm/695.shtml","695","Low Kick","","",""
"1598637178-6608","https://www.serebii.net/pokedex-sm/277.shtml","277","Defog","","",""
"1598636007-1145","https://www.serebii.net/pokedex-sm/717.shtml","717","Defog","","",""
"1598636918-5467","https://www.serebii.net/pokedex-sm/375.shtml","375","Signal Beam","","",""
"1598637768-9657","https://www.serebii.net/pokedex-sm/081.shtml","81","Gravity","","",""
"1598636552-3634","https://www.serebii.net/pokedex-sm/511.shtml","511","Snore","","",""
"1598636052-1326","https://www.serebii.net/pokedex-sm/701.shtml","701","Drain Punch","","",""
"1598636998-5780","https://www.serebii.net/pokedex-sm/344.shtml","344","Zen Headbutt","","",""
"1598637238-6841","https://www.serebii.net/pokedex-sm/254.shtml","254","Throat Chop","","",""
"1598635937-861","https://www.serebii.net/pokedex-sm/743.shtml","743","Telekinesis","","",""
"1598636001-1115","https://www.serebii.net/pokedex-sm/719.shtml","719","After You","","",""
"1598635778-111","https://www.serebii.net/pokedex-sm/800.shtml","800","Iron Head","Normal","",""
"1598638038-11663","https://www.serebii.net/pokedex-sm/008.shtml","8","","","Mirror Coat",""
"1598637608-8556","https://www.serebii.net/pokedex-sm/125.shtml","125","Signal Beam","","",""
"1598637886-10562","https://www.serebii.net/pokedex-sm/050.shtml","50","Snore","Diglett","",""
"1598636851-5075","https://www.serebii.net/pokedex-sm/400.shtml","400","Shock Wave","","",""
"1598637244-6863","https://www.serebii.net/pokedex-sm/252.shtml","252","Worry Seed","","",""
"1598636218-2164","https://www.serebii.net/pokedex-sm/635.shtml","635","Outrage","","",""
"1598637107-6285","https://www.serebii.net/pokedex-sm/303.shtml","303","Knock Off","","",""
"1598635964-955","https://www.serebii.net/pokedex-sm/733.shtml","733","Uproar","","",""
"1598637817-10006","https://www.serebii.net/pokedex-sm/068.shtml","68","Focus Punch","","",""
"1598636887-5222","https://www.serebii.net/pokedex-sm/386.shtml","386","Ice Punch","Normal Forme","",""
"1598635794-241","https://www.serebii.net/pokedex-sm/793.shtml","793","Pain Split","","",""
"1598637249-6895","https://www.serebii.net/pokedex-sm/250.shtml","250","Tailwind","","",""
"1598635859-522","https://www.serebii.net/pokedex-sm/768.shtml","768","Dual Chop","","",""
"1598637076-6124","https://www.serebii.net/pokedex-sm/315.shtml","315","Synthesis","","",""
"1598637786-9786","https://www.serebii.net/pokedex-sm/076.shtml","76","","","Block","Normal"
"1598637458-7799","https://www.serebii.net/pokedex-sm/173.shtml","173","Helping Hand","","",""
"1598636684-4340","https://www.serebii.net/pokedex-sm/464.shtml","464","Endeavor","","",""
"1598635881-629","https://www.serebii.net/pokedex-sm/760.shtml","760","Bind","","",""
"1598637956-11136","https://www.serebii.net/pokedex-sm/031.shtml","31","Superpower","","",""
"1598637396-7511","https://www.serebii.net/pokedex-sm/196.shtml","196","Iron Tail","","",""
"1598635999-1085","https://www.serebii.net/pokedex-sm/720.shtml","720","Magic Coat","","",""
"1598636057-1357","https://www.serebii.net/pokedex-sm/699.shtml","699","Stealth Rock","","",""
"1598636536-3525","https://www.serebii.net/pokedex-sm/517.shtml","517","Signal Beam","","",""
"1598636385-2822","https://www.serebii.net/pokedex-sm/575.shtml","575","Covet","","",""
"1598637651-8820","https://www.serebii.net/pokedex-sm/113.shtml","113","Fire Punch","","",""
"1598637739-9468","https://www.serebii.net/pokedex-sm/089.shtml","89","","","Lick","Normal"
"1598638041-11690","https://www.serebii.net/pokedex-sm/007.shtml","7","","","Haze",""
"1598636803-4885","https://www.serebii.net/pokedex-sm/418.shtml","418","Aqua Tail","","",""
"1598637869-10384","https://www.serebii.net/pokedex-sm/054.shtml","54","Signal Beam","","",""
"1598637020-5871","https://www.serebii.net/pokedex-sm/336.shtml","336","Aqua Tail","","",""
"1598636057-1352","https://www.serebii.net/pokedex-sm/699.shtml","699","Hyper Voice","","",""
"1598636501-3392","https://www.serebii.net/pokedex-sm/531.shtml","531","Skill Swap","","",""
"1598637632-8704","https://www.serebii.net/pokedex-sm/118.shtml","118","Drill Run","","",""
"1598636661-4216","https://www.serebii.net/pokedex-sm/473.shtml","473","Knock Off","","",""
"1598636809-4910","https://www.serebii.net/pokedex-sm/416.shtml","416","Defog","","",""
"1598636936-5521","https://www.serebii.net/pokedex-sm/368.shtml","368","Bounce","","",""
"1598636263-2352","https://www.serebii.net/pokedex-sm/618.shtml","618","Bounce","","",""
"1598637099-6231","https://www.serebii.net/pokedex-sm/306.shtml","306","Earth Power","","",""
"1598635785-183","https://www.serebii.net/pokedex-sm/797.shtml","797","Iron Head","","",""
"1598637794-9880","https://www.serebii.net/pokedex-sm/074.shtml","74","","","Endure","Normal"
"1598636640-4070","https://www.serebii.net/pokedex-sm/481.shtml","481","Trick","","",""
"1598635833-414","https://www.serebii.net/pokedex-sm/778.shtml","778","Spite","","",""
"1598636640-4060","https://www.serebii.net/pokedex-sm/481.shtml","481","Ice Punch","","",""
"1598637704-9197","https://www.serebii.net/pokedex-sm/099.shtml","99","","","Flail",""
"1598636382-2814","https://www.serebii.net/pokedex-sm/576.shtml","576","Trick","","",""
"1598637682-9043","https://www.serebii.net/pokedex-sm/105.shtml","105","Icy Wind","Marowak","",""
"1598637463-7820","https://www.serebii.net/pokedex-sm/171.shtml","171","Heal Bell","","",""
"1598637576-8416","https://www.serebii.net/pokedex-sm/134.shtml","134","Heal Bell","","",""
"1598636109-1575","https://www.serebii.net/pokedex-sm/678.shtml","678","Wonder Room","","",""
"1598637540-8196","https://www.serebii.net/pokedex-sm/144.shtml","144","Laser Focus","","",""
"1598636707-4431","https://www.serebii.net/pokedex-sm/455.shtml","455","Bind","","",""
"1598636427-3043","https://www.serebii.net/pokedex-sm/560.shtml","560","Ice Punch","","",""
"1598638051-11766","https://www.serebii.net/pokedex-sm/004.shtml","4","","","Flare Blitz",""
"1598636898-5366","https://www.serebii.net/pokedex-sm/382.shtml","382","Uproar","","",""
"1598637950-11118","https://www.serebii.net/pokedex-sm/032.shtml","32","","","Take Down",""
"1598635854-493","https://www.serebii.net/pokedex-sm/770.shtml","770","Block","","",""
"1598637133-6416","https://www.serebii.net/pokedex-sm/293.shtml","293","Fire Punch","","",""
"1598637049-6030","https://www.serebii.net/pokedex-sm/325.shtml","325","Zen Headbutt","","",""
"1598636920-5482","https://www.serebii.net/pokedex-sm/374.shtml","374","Iron Defense","","",""
"1598636750-4633","https://www.serebii.net/pokedex-sm/439.shtml","439","Ally Switch","","",""
"1598636814-4918","https://www.serebii.net/pokedex-sm/414.shtml","414","Electroweb","","",""
"1598637771-9669","https://www.serebii.net/pokedex-sm/080.shtml","80","Iron Defense","","",""
"1598637968-11212","https://www.serebii.net/pokedex-sm/028.shtml","28","Snore","Sandslash","",""
"1598637722-9332","https://www.serebii.net/pokedex-sm/094.shtml","94","Laser Focus","","",""
"1598636029-1211","https://www.serebii.net/pokedex-sm/710.shtml","710","Seed Bomb","","",""
"1598636783-4801","https://www.serebii.net/pokedex-sm/426.shtml","426","Knock Off","","",""
"1598635780-161","https://www.serebii.net/pokedex-sm/799.shtml","799","Magnet Rise","","",""
"1598635854-495","https://www.serebii.net/pokedex-sm/770.shtml","770","Gravity","","",""
"1598636495-3347","https://www.serebii.net/pokedex-sm/533.shtml","533","Thunder Punch","","",""
"1598637651-8827","https://www.serebii.net/pokedex-sm/113.shtml","113","Iron Tail","","",""
"1598636001-1117","https://www.serebii.net/pokedex-sm/719.shtml","719","Wonder Room","","",""
"1598636736-4567","https://www.serebii.net/pokedex-sm/444.shtml","444","Iron Tail","","",""
"1598637878-10506","https://www.serebii.net/pokedex-sm/052.shtml","52","","","Hypnosis","Alola Form"
"1598636112-1581","https://www.serebii.net/pokedex-sm/677.shtml","677","Covet","","",""
"1598637420-7604","https://www.serebii.net/pokedex-sm/187.shtml","187","Synthesis","","",""
"1598635804-275","https://www.serebii.net/pokedex-sm/789.shtml","789","","","",""
"1598637831-10101","https://www.serebii.net/pokedex-sm/065.shtml","65","Laser Focus","","",""
"1598636135-1717","https://www.serebii.net/pokedex-sm/668.shtml","668","Endeavor","","",""
"1598635929-801","https://www.serebii.net/pokedex-sm/745.shtml","745","Iron Defense","Midnight Form","",""
"1598635783-176","https://www.serebii.net/pokedex-sm/798.shtml","798","Snore","","",""
"1598637972-11286","https://www.serebii.net/pokedex-sm/027.shtml","27","","","Endure","Normal"
"1598638008-11575","https://www.serebii.net/pokedex-sm/017.shtml","17","","","Air Slash",""
"1598637611-8602","https://www.serebii.net/pokedex-sm/124.shtml","124","","","Wish",""
"1598637972-11292","https://www.serebii.net/pokedex-sm/027.shtml","27","","","Hone Claws
USUM Only","Normal"
"1598637017-5853","https://www.serebii.net/pokedex-sm/337.shtml","337","Signal Beam","","",""
"1598637576-8424","https://www.serebii.net/pokedex-sm/134.shtml","134","","","Tickle",""
"1598637411-7582","https://www.serebii.net/pokedex-sm/190.shtml","190","Focus Punch","","",""
"1598637873-10450","https://www.serebii.net/pokedex-sm/053.shtml","53","","","Amnesia","Normal"
"1598636427-3037","https://www.serebii.net/pokedex-sm/560.shtml","560","Super Fang","","",""
"1598636586-3762","https://www.serebii.net/pokedex-sm/500.shtml","500","Low Kick","","",""
"1598637138-6432","https://www.serebii.net/pokedex-sm/291.shtml","291","Bug Bite","","",""
"1598637690-9116","https://www.serebii.net/pokedex-sm/103.shtml","103","Snore","Alola Form","",""
"1598636597-3813","https://www.serebii.net/pokedex-sm/496.shtml","496","Iron Tail","","",""
"1598636255-2326","https://www.serebii.net/pokedex-sm/621.shtml","621","Shock Wave","","",""
"1598637983-11384","https://www.serebii.net/pokedex-sm/024.shtml","24","Throat Chop","","",""
"1598636745-4599","https://www.serebii.net/pokedex-sm/441.shtml","441","Defog","","",""
"1598636814-4916","https://www.serebii.net/pokedex-sm/414.shtml","414","Bug Bite","","",""
"1598637396-7513","https://www.serebii.net/pokedex-sm/196.shtml","196","Heal Bell","","",""
"1598636671-4261","https://www.serebii.net/pokedex-sm/469.shtml","469","Giga Drain","","",""
"1598637743-9525","https://www.serebii.net/pokedex-sm/088.shtml","88","","","Spit Up","Normal"
"1598636001-1111","https://www.serebii.net/pokedex-sm/719.shtml","719","Iron Defense","","",""
"1598637640-8755","https://www.serebii.net/pokedex-sm/116.shtml","116","","","Splash",""
"1598637916-10776","https://www.serebii.net/pokedex-sm/041.shtml","41","","","Hypnosis",""
"1598636712-4464","https://www.serebii.net/pokedex-sm/453.shtml","453","Ice Punch","","",""
"1598636107-1558","https://www.serebii.net/pokedex-sm/679.shtml","679","Shock Wave","","",""
"1598636374-2757","https://www.serebii.net/pokedex-sm/579.shtml","579","Helping Hand","","",""
"1598636122-1657","https://www.serebii.net/pokedex-sm/673.shtml","673","Seed Bomb","","",""
"1598636513-3456","https://www.serebii.net/pokedex-sm/526.shtml","526","Superpower","","",""
"1598637746-9558","https://www.serebii.net/pokedex-sm/087.shtml","87","","","Sleep Talk",""
"1598636961-5606","https://www.serebii.net/pokedex-sm/358.shtml","358","Shock Wave","","",""
"1598637997-11487","https://www.serebii.net/pokedex-sm/020.shtml","20","","","Bite","Normal"
"1598637866-10376","https://www.serebii.net/pokedex-sm/055.shtml","55","","","Yawn",""
"1598637052-6044","https://www.serebii.net/pokedex-sm/324.shtml","324","Superpower","","",""
"1598636729-4527","https://www.serebii.net/pokedex-sm/447.shtml","447","Role Play","","",""
"1598637497-7967","https://www.serebii.net/pokedex-sm/158.shtml","158","Snore","","",""
"1598638038-11655","https://www.serebii.net/pokedex-sm/008.shtml","8","Icy Wind","","",""
"1598636245-2254","https://www.serebii.net/pokedex-sm/625.shtml","625","Magnet Rise","","",""
"1598637387-7465","https://www.serebii.net/pokedex-sm/199.shtml","199","Iron Defense","","",""
"1598636944-5539","https://www.serebii.net/pokedex-sm/365.shtml","365","Super Fang","","",""
"1598635967-969","https://www.serebii.net/pokedex-sm/732.shtml","732","Tailwind","","",""
"1598636712-4465","https://www.serebii.net/pokedex-sm/453.shtml","453","Foul Play","","",""
"1598636762-4682","https://www.serebii.net/pokedex-sm/434.shtml","434","Throat Chop","","",""
"1598636206-2109","https://www.serebii.net/pokedex-sm/640.shtml","640","Giga Drain","","",""
"1598637920-10785","https://www.serebii.net/pokedex-sm/040.shtml","40","Thunder Punch","","",""
"1598637986-11410","https://www.serebii.net/pokedex-sm/023.shtml","23","","","Beat Up",""
"1598637855-10281","https://www.serebii.net/pokedex-sm/058.shtml","58","","","Heat Wave",""
"1598636393-2883","https://www.serebii.net/pokedex-sm/572.shtml","572","Knock Off","","",""
"1598635838-446","https://www.serebii.net/pokedex-sm/776.shtml","776","Endeavor","","",""
"1598635869-583","https://www.serebii.net/pokedex-sm/764.shtml","764","Helping Hand","","",""
"1598636846-5060","https://www.serebii.net/pokedex-sm/402.shtml","402","Throat Chop","","",""
"1598637471-7846","https://www.serebii.net/pokedex-sm/168.shtml","168","Giga Drain","","",""
"1598635787-195","https://www.serebii.net/pokedex-sm/796.shtml","796","Signal Beam","","",""
"1598636830-5015","https://www.serebii.net/pokedex-sm/408.shtml","408","Spite","","",""
"1598637866-10373","https://www.serebii.net/pokedex-sm/055.shtml","55","","","Cross Chop",""
"1598637123-6375","https://www.serebii.net/pokedex-sm/297.shtml","297","Stomping Tantrum","","",""
"1598637618-8628","https://www.serebii.net/pokedex-sm/122.shtml","122","Fire Punch","","",""
"1598638001-11535","https://www.serebii.net/pokedex-sm/019.shtml","19","","","Uproar","Normal"
"1598638055-11778","https://www.serebii.net/pokedex-sm/003.shtml","3","Worry Seed","","",""
"1598637934-10968","https://www.serebii.net/pokedex-sm/036.shtml","36","Magic Coat","","",""
"1598637580-8445","https://www.serebii.net/pokedex-sm/133.shtml","133","","","Curse",""
"1598638051-11752","https://www.serebii.net/pokedex-sm/004.shtml","4","Dragon Pulse","","",""
"1598636511-3438","https://www.serebii.net/pokedex-sm/527.shtml","527","Knock Off","","",""
"1598637214-6727","https://www.serebii.net/pokedex-sm/263.shtml","263","Gunk Shot","","",""
"1598636747-4606","https://www.serebii.net/pokedex-sm/440.shtml","440","Hyper Voice","","",""
"1598637231-6803","https://www.serebii.net/pokedex-sm/257.shtml","257","Heat Wave","","",""
"1598636047-1298","https://www.serebii.net/pokedex-sm/703.shtml","703","Telekinesis","","",""
"1598635907-734","https://www.serebii.net/pokedex-sm/751.shtml","751","Liquidation","","",""
"1598636659-4203","https://www.serebii.net/pokedex-sm/474.shtml","474","Pain Split","","",""
"1598637244-6862","https://www.serebii.net/pokedex-sm/252.shtml","252","Focus Punch","","",""
"1598637450-7741","https://www.serebii.net/pokedex-sm/176.shtml","176","Heal Bell","","",""
"1598637938-11017","https://www.serebii.net/pokedex-sm/035.shtml","35","Zen Headbutt","","",""
"1598636127-1680","https://www.serebii.net/pokedex-sm/671.shtml","671","Giga Drain","","",""
"1598637604-8544","https://www.serebii.net/pokedex-sm/126.shtml","126","","","Cross Chop",""
"1598637444-7706","https://www.serebii.net/pokedex-sm/178.shtml","178","Snore","","",""
"1598638001-11524","https://www.serebii.net/pokedex-sm/019.shtml","19","Endeavor","Alola Form","",""
"1598637983-11388","https://www.serebii.net/pokedex-sm/024.shtml","24","","","Beat Up",""
"1598636879-5180","https://www.serebii.net/pokedex-sm/389.shtml","389","Seed Bomb","","",""
"1598636162-1795","https://www.serebii.net/pokedex-sm/657.shtml","657","Low Kick","","",""
"1598637025-5902","https://www.serebii.net/pokedex-sm/334.shtml","334","Tailwind","","",""
"1598637322-7219","https://www.serebii.net/pokedex-sm/223.shtml","223","Gunk Shot","","",""
"1598635891-671","https://www.serebii.net/pokedex-sm/756.shtml","756","Magic Coat","","",""
"1598636592-3788","https://www.serebii.net/pokedex-sm/498.shtml","498","Covet","","",""
"1598636923-5487","https://www.serebii.net/pokedex-sm/373.shtml","373","Hyper Voice","","",""
"1598637934-10975","https://www.serebii.net/pokedex-sm/036.shtml","36","Snore","","",""
"1598637365-7380","https://www.serebii.net/pokedex-sm/207.shtml","207","Aqua Tail","","",""
"1598636001-1109","https://www.serebii.net/pokedex-sm/719.shtml","719","Gravity","","",""
"1598636049-1308","https://www.serebii.net/pokedex-sm/702.shtml","702","Iron Tail","","",""
"1598638001-11543","https://www.serebii.net/pokedex-sm/019.shtml","19","","","Final Gambit","Alola Form"
"1598636429-3065","https://www.serebii.net/pokedex-sm/559.shtml","559","Iron Defense","","",""
